OBJECTID,AxeBrue_IDB_merged_140219_Snapped_OBJECTID,AxeBrue_IDB_merged_140219_Snapped_Water_leve,AxeBrue_IDB_merged_140219_Snapped_Owned_by,AxeBrue_IDB_merged_140219_Snapped_Operated_b,AxeBrue_IDB_merged_140219_Snapped_Watercours,AxeBrue_IDB_merged_140219_Snapped_Descriptio,AxeBrue_IDB_merged_140219_Snapped_X,AxeBrue_IDB_merged_140219_Snapped_Y,AxeBrue_IDB_merged_140219_Snapped_Lat,AxeBrue_IDB_merged_140219_Snapped_Long_,AxeBrue_IDB_merged_140219_Snapped_Source,AxeBrue_IDB_merged_140219_Snapped_Enabled,AxeBrue_IDB_merged_140219_Snapped_NEAR_FID,AxeBrue_IDB_merged_140219_Snapped_NEAR_DIST,AxeBrue_IDB_merged_140219_Snapped_NEAR_X,AxeBrue_IDB_merged_140219_Snapped_NEAR_Y,AxeBrue_IDB_merged_140219_Snapped_Dimensions,AxeBrue_IDB_merged_140219_Snapped_FID_1,AxeBrue_IDB_merged_140219_Snapped_Structure,AxeBrue_IDB_merged_140219_Snapped_structure_,AxeBrue_IDB_merged_140219_Snapped_Count_,AxeBrue_IDB_merged_140219_Snapped_AncillaryR,AxeBrue_IDB_merged_140219_Snapped_AncillaryRole,AxeBrue_IDB_merged_140219_Snapped_SnapDist,AxeBrue_IDB_merged_140219_Snapped_ForcedMove,AxeBrue_IDB_merged_140219_Snapped_SnapQual,AxeBrue_IDB_merged_140219_Snapped_SrchName,AxeBrueIDB_Sum_Output_OBJECTID,AxeBrueIDB_Sum_Output_FREQUENCY,AxeBrueIDB_Sum_Output_SiteID,DistFromLn,DistAlngLn,SiteID,FREQUENCY,OID_1,Object,SnapDist,ForcedMove,SnapQual,SrchName,US_Accum3,USLength,SUM_USLength,AvailUSNet
379,379,,,,,,336646,141838,,,AxeBrueIDB_structures+N,1,322,2.003194732,336646.9748,141839.75,,275,XC12,Culvert,0,,,0,N,"Nearest Polyline, no name check",n/a,368,1,379,1.35064E-05,0.19531998,379,1,,379,0,N,"Nearest Polyline, no name check",n/a,935.2202759,182.6672058,0,182.6672058
327,327,,,,,,354584,132893,,,AxeBrueIDB_structures+N,1,298,2.222556234,354583.4861,132895.1623,,223,UB80,Stoplogs,0,,,0,N,"Nearest Polyline, no name check",n/a,316,4,327,2.73831E-05,0.143478483,327,1,,327,0,N,"Nearest Polyline, no name check",n/a,37636.66016,36553.03125,36373.65234,179.3789062
123,123,,,,,,330818,156012,,,AxeBrueIDB_structures+N,1,190,1.558962744,330819.5422,156012.228,,19,BB02,Penstock,0,,,0,N,"Nearest Polyline, no name check",n/a,121,1,123,0,0.49805963,123,1,,123,0,N,"Nearest Polyline, no name check",n/a,352.2516174,175.4423218,0,175.4423218
423,423,,,,,,344822,143179,,,AxeBrueIDB_structures+N,1,416,0.319467207,344821.9457,143179.3148,,319,UB101,Penstock,0,,,0,N,"Nearest Polyline, no name check",n/a,412,7,423,1.84183E-05,0.994742513,423,1,,423,0,N,"Nearest Polyline, no name check",n/a,370.4168091,368.4693604,193.5601807,174.9091797
79,79,W05Totney Drove Trench Sheet Dam,LBIDB,LBIDB,Totney Drove,Trench Sheet Dam with circular flap,343230,144150,51.193736,-2.8137909,North Drain,1,404,7.381838121,343227.714,144142.981,Ineffective ? to be replace by tilting weir in 2010.,,,,,,,0.025,N,"Nearest Polyline, no name check",n/a,79,1,79,4.14847E-05,0.143430412,79,1,,79,0,N,"Nearest Polyline, no name check",n/a,1210.791382,173.6642609,0,173.6642609
162,162,,,,,,331946,146051,,,AxeBrueIDB_structures+N,1,310,0.337696058,331946.159,146051.2979,,58,H03,Tilting Weir,0,,,0,N,"Nearest Polyline, no name check",n/a,160,1,162,1.9574E-05,0.085288025,162,1,,162,0,N,"Nearest Polyline, no name check",n/a,932.0350342,170.4057007,0,170.4057007
68,68,Tealham RWLA S4,EA,EA,Non Main River,Penning boards,340960,144510,51.196743,-2.8463315,North Drain,1,307,81.64017786,340878.7054,144502.4959,Trench sheet dam stop-log structure.,,,,,,,0,N,"Nearest Polyline, no name check",n/a,68,1,68,2.97917E-05,0.237972021,68,1,,68,0,N,"Nearest Polyline, no name check",n/a,729.3270874,173.5594635,20.65447235,152.9049911
406,406,,,,,,341384,145033,,,AxeBrueIDB_structures+N,1,342,48.25259955,341431.0852,145022.4501,,302,XW23,Culvert,0,,,0,N,"Nearest Polyline, no name check",n/a,395,1,406,3.19782E-05,0.511412799,406,1,,406,0,N,"Nearest Polyline, no name check",n/a,296.7798157,151.7770081,0,151.7770081
323,323,,,,,,349217,137075,,,AxeBrueIDB_structures+N,1,363,0.96084769,349217.9208,137074.7255,,219,UB76,Stoplogs,0,,,0,N,"Nearest Polyline, no name check",n/a,313,1,323,2.80824E-06,0.959359527,323,1,,323,0,N,"Nearest Polyline, no name check",n/a,141.966095,136.1965179,0,136.1965179
101,101,Westhay Moor Drove Hatch,UB IDB,UB IDB,Westhay Moor Drove Rhyne,Penning hatch,346640,143700,51.19002,-2.7649298,North Drain,1,416,3.422658454,346640.8819,143703.3071, ,,,,,,,0,N,"Nearest Polyline, no name check",n/a,99,3,101,9.80611E-06,0.871312261,101,1,,101,0,N,"Nearest Polyline, no name check",n/a,2687.065186,2390.306396,2256.784424,133.5219727
217,217,,,,,,336950,145317,,,AxeBrueIDB_structures+N,1,1081,219.251454,336926.7187,145098.9881,,113,M23,Penstock,0,,,0,N,"Nearest Polyline, no name check",n/a,210,2,217,1.68069E-05,0.500482976,217,3,,217,0,N,"Nearest Polyline, no name check",n/a,11633.40723,10813.57715,10682.86328,130.7138671
364,364,,,,,,341405,144856,,,AxeBrueIDB_structures+N,1,405,5.435400884,341400.7889,144859.4366,,260,W25,Culvert,0,,,1.230999947,N,"Nearest Polyline, no name check",n/a,353,3,364,5.21261E-06,0.978638053,364,1,,364,0,N,"Nearest Polyline, no name check",n/a,641.5222778,627.8181152,503.5657959,124.2523193
360,360,,,,,,341361,145644,,,AxeBrueIDB_structures+N,1,400,5.659181462,341361.976,145649.5744,,256,W21,Culvert,1,,,0,N,"Nearest Polyline, no name check",n/a,349,1,360,1.55974E-05,0.249141648,360,1,,360,0,N,"Nearest Polyline, no name check",n/a,1065.987061,452.3763428,330.758667,121.6176758
210,210,,,,,,338033,147706,,,AxeBrueIDB_structures+N,1,351,0.896452459,338032.1931,147706.3906,,106,M16,Penstock,0,,,0,N,"Nearest Polyline, no name check",n/a,203,1,210,1.61537E-05,0.480221212,210,1,,210,0,N,"Nearest Polyline, no name check",n/a,250.6859589,120.3847198,0.087486863,120.297233
218,218,,,,,,336266,145627,,,AxeBrueIDB_structures+N,1,136,1.136661842,336265.4711,145625.9939,,114,M24,Tilting Weir,0,,,0,N,"Nearest Polyline, no name check",n/a,211,2,218,1.21924E-05,0.366408378,218,1,,218,0,N,"Nearest Polyline, no name check",n/a,1656.290527,606.8787231,486.9067383,119.9719849
401,401,,,,,,340925,145021,,,AxeBrueIDB_structures+N,1,405,1.019720066,340925.3225,145021.9674,,297,XW18,Culvert,0,,,0,N,"Nearest Polyline, no name check",n/a,390,1,401,1.96109E-05,0.195376366,401,1,,401,0,N,"Nearest Polyline, no name check",n/a,641.5222778,125.3382645,9.984418869,115.3538456
278,278,,,,,,349184,142810,,,AxeBrueIDB_structures+N,1,210,0.414614682,349184.41,142809.9386,,174,UB29,Valve (Inlet),1,,,0,N,"Nearest Polyline, no name check",n/a,269,1,278,4.36971E-05,0.939533353,278,1,,278,0,N,"Nearest Polyline, no name check",n/a,26803.84375,26796.68359,26686.21875,110.4648438
370,370,,,,,,339911,141295,,,AxeBrueIDB_structures+N,1,187,5.1433921,339906.0555,141296.4165,,266,XC03,Culvert,0,,,0,N,"Nearest Polyline, no name check",n/a,359,3,370,6.82499E-06,0.742210865,370,1,,370,0,N,"Nearest Polyline, no name check",n/a,1262.680054,937.1748657,827.0365601,110.1383057
155,155,,,,,,336545,142016,,,AxeBrueIDB_structures+N,1,326,6.70431136,336546.4684,142022.5415,,51,C20,Culvert,0,,,0.493999988,N,"Nearest Polyline, no name check",n/a,153,2,155,1.84558E-05,0.994166374,155,1,,155,0,N,"Nearest Polyline, no name check",n/a,1438.789673,1430.39624,1325.099365,105.296875
390,390,,,,,,341539,145486,,,AxeBrueIDB_structures+N,1,342,6.914881975,341532.2595,145487.5433,,286,XW07,Culvert,0,,,0,N,"Nearest Polyline, no name check",n/a,379,1,390,3.77752E-05,0.513619483,390,1,,390,0,N,"Nearest Polyline, no name check",n/a,203.7232666,104.6362381,0,104.6362381
354,354,,,,,,339736,146159,,,AxeBrueIDB_structures+N,1,172,6.907106524,339734.0452,146152.3753,,250,W15,Culvert,0,,,0,N,"Nearest Polyline, no name check",n/a,343,3,354,1.64585E-05,0.687340796,354,1,,354,0,N,"Nearest Polyline, no name check",n/a,1087.343018,954.3432617,849.8746338,104.4686279
382,382,,,,,,339860,141117,,,AxeBrueIDB_structures+N,1,187,2.958677427,339857.0768,141117.4568,,278,XC15,Culvert,0,,,0,N,"Nearest Polyline, no name check",n/a,371,1,382,1.29039E-06,0.595159292,382,1,,382,0,N,"Nearest Polyline, no name check",n/a,1262.680054,751.4957886,647.7196045,103.7761841
142,142,,,,,,339278,140659,,,AxeBrueIDB_structures+N,1,368,0.394984648,339277.8545,140659.3672,,38,C07,Penstock,0,,,0,N,"Nearest Polyline, no name check",n/a,140,3,142,8.58555E-06,0.074912079,142,1,,142,0,N,"Nearest Polyline, no name check",n/a,18251.44141,16989.65039,16887.12695,102.5234375
175,175,,,,,,330646,145752,,,AxeBrueIDB_structures+N,1,402,5.059203753,330646.4814,145746.9637,,71,H21,Stoplogs,0,,,0,N,"Nearest Polyline, no name check",n/a,171,1,175,4.80513E-05,0.799752712,175,1,,175,0,N,"Nearest Polyline, no name check",n/a,127.0764542,101.6297379,0,101.6297379
150,150,,,,,,339009,141916,,,AxeBrueIDB_structures+N,1,329,29.09867285,339037.34,141909.3987,,46,C15,Culvert,0,,,0,N,"Nearest Polyline, no name check",n/a,148,1,150,0,0.079405345,150,1,,150,0,N,"Nearest Polyline, no name check",n/a,1272.436523,101.038269,0,101.038269
124,124,,,,,,331654,155391,,,AxeBrueIDB_structures+N,1,66,23.7847457,331654.9763,155367.2353,,20,BB03,Stoplogs,0,,,0,N,"Nearest Polyline, no name check",n/a,122,1,124,0,0.14748919,124,1,,124,0,N,"Nearest Polyline, no name check",n/a,777.4360962,114.6634064,15.24788761,99.41551876
399,399,,,,,,340662,145141,,,AxeBrueIDB_structures+N,1,406,2.835427898,340663.1326,145143.5994,,295,XW16,Culvert,0,,,0,N,"Nearest Polyline, no name check",n/a,388,5,399,2.07312E-06,0.834418833,399,1,,399,0,N,"Nearest Polyline, no name check",n/a,995.4067383,830.5861206,731.1834717,99.40264893
128,128,,,,,,330774,156147,,,AxeBrueIDB_structures+N,1,259,1.103456628,330774.6418,156147.8976,,24,BB07,Tilting Weir,0,,,0,N,"Nearest Polyline, no name check",n/a,126,1,128,1.06623E-05,0.910918534,128,1,,128,0,N,"Nearest Polyline, no name check",n/a,100.1769791,91.25305939,0,91.25305939
405,405,,,,,,341481,145264,,,AxeBrueIDB_structures+N,1,342,2.022509151,341482.975,145263.5643,,301,XW22,Culvert,0,,,0,N,"Nearest Polyline, no name check",n/a,394,2,405,2.071E-05,0.604147553,405,1,,405,0,N,"Nearest Polyline, no name check",n/a,215.6207581,130.2667542,40.73504257,89.53171158
387,387,,,,,,340908,145733,,,AxeBrueIDB_structures+N,1,400,8.699684233,340909.3522,145741.594,,283,XW04,Culvert,1,,,0,N,"Nearest Polyline, no name check",n/a,376,4,387,4.45473E-05,0.81440419,387,1,,387,0,N,"Nearest Polyline, no name check",n/a,1065.987061,914.3158569,825.1454468,89.17041016
193,193,,,,,,331655,144413,,,AxeBrueIDB_structures+N,1,310,2.12179817,331657.1156,144412.8376,,89,H41,Tilting Weir,0,,,0,N,"Nearest Polyline, no name check",n/a,187,1,193,2.58365E-05,0.639634669,193,1,,193,0,N,"Nearest Polyline, no name check",n/a,137.8238525,88.15691376,0,88.15691376
403,403,,,,,,341077,144985,,,AxeBrueIDB_structures+N,1,405,4.416194449,341078.4105,144989.1849,,299,XW20,Culvert,0,,,0,N,"Nearest Polyline, no name check",n/a,392,2,403,1.41318E-05,0.543248773,403,1,,403,0,N,"Nearest Polyline, no name check",n/a,916.0576172,633.2017212,547.8583374,85.34338379
133,133,,,,,,332850,155945,,,AxeBrueIDB_structures+N,1,50,1.068250227,332850.8059,155945.7012,,29,BL02,Penstock,0,,,0,N,"Nearest Polyline, no name check",n/a,131,1,133,1.0767E-06,0.205304831,133,1,,133,0,N,"Nearest Polyline, no name check",n/a,409.4375916,84.05953217,0,84.05953217
73,73,Tealham RWLA SL4,EA,EA,Non Main River,Penning boards,340220,145340,51.204128,-2.8570592,North Drain,1,406,1.837714368,340219.2606,145338.3176,Trench sheet dam stop-log structure.,,,,,,,0,N,"Nearest Polyline, no name check",n/a,73,2,73,3.2594E-06,0.347478241,73,1,,73,0,N,"Nearest Polyline, no name check",n/a,995.4067383,345.8821716,264.817688,81.06448364
262,262,,,,,,347183,144464,,,AxeBrueIDB_structures+N,1,194,2.03356121,347184.9226,144463.3375,,158,UB13,Stoplogs,1,,,0,N,"Nearest Polyline, no name check",n/a,254,1,262,1.82398E-05,0.055081394,262,1,,262,0,N,"Nearest Polyline, no name check",n/a,1439.460449,79.28748322,0,79.28748322
391,391,,,,,,341521,145409,,,AxeBrueIDB_structures+N,1,342,6.684768548,341514.4865,145410.5034,,287,XW08,Culvert,0,,,0,N,"Nearest Polyline, no name check",n/a,380,1,391,1.77061E-05,0.901711822,391,1,,391,0,N,"Nearest Polyline, no name check",n/a,203.7232666,183.6996765,104.6362381,79.06343842
381,381,,,,,,339878,141190,,,AxeBrueIDB_structures+N,1,187,1.305833474,339876.7344,141190.3215,,277,XC14,Culvert,0,,,0,N,"Nearest Polyline, no name check",n/a,370,2,381,3.65498E-05,0.65498507,381,1,,381,0,N,"Nearest Polyline, no name check",n/a,1262.680054,827.0365601,751.4957886,75.54077148
291,291,,,,,,346909,138695,,,AxeBrueIDB_structures+N,1,158,11.79060044,346920.7837,138694.5967,,187,UB43,Valve (Inlet),0,,,0,N,"Nearest Polyline, no name check",n/a,282,1,291,9.41478E-07,0.823510468,291,1,,291,0,N,"Nearest Polyline, no name check",n/a,706.4145508,581.7397461,506.6338806,75.10586548
69,69,Tealham RWLA S5,EA,EA,Non Main River,Penning boards,341160,144650,51.198022,-2.8434925,North Drain,1,419,200.9747775,341356.0024,144605.571,Trench sheet dam stop-log structure.,,,,,,,0,N,"Nearest Polyline, no name check",n/a,69,1,69,3.89803E-05,0.207983315,69,1,,69,0,N,"Nearest Polyline, no name check",n/a,1226.173462,255.0236053,183.7758484,71.24775696
187,187,,,,,,332412,146547,,,AxeBrueIDB_structures+N,1,371,0.075720707,332412.0647,146546.9606,,83,H34,Weir,0,,,0,N,"Nearest Polyline, no name check",n/a,181,3,187,3.1848E-05,0.088460527,187,1,,187,0,N,"Nearest Polyline, no name check",n/a,759.892334,67.22048187,0,67.22048187
409,409,,,,,,341332,144535,,,AxeBrueIDB_structures+N,1,419,10.38481316,341340.6915,144540.6835,,305,XW26,Culvert,1,,,0,N,"Nearest Polyline, no name check",n/a,398,2,409,0,0.262623757,409,1,,409,0,N,"Nearest Polyline, no name check",n/a,1226.173462,322.0222473,255.0236053,66.99864197
402,402,,,,,,341017,145004,,,AxeBrueIDB_structures+N,1,405,5.649157668,341018.9085,145009.317,,298,XW19,Culvert,0,,,0,N,"Nearest Polyline, no name check",n/a,391,3,402,1.07218E-05,0.644683361,402,1,,402,0,N,"Nearest Polyline, no name check",n/a,916.0576172,696.0178833,633.2017212,62.81616211
417,417,,,,,,349340,141265,,,AxeBrueIDB_structures+N,1,75,298.4134593,349067.9621,141142.3379,,313,UB96,Flap valve,0,,,0,N,"Nearest Polyline, no name check",n/a,406,2,417,2.86737E-05,0.677600384,417,1,,417,0,N,"Nearest Polyline, no name check",n/a,3134.786133,2657.835449,2596.829102,61.00634766
412,412,,,,,,333279,150787,,,AxeBrueIDB_structures+N,1,291,0.726259094,333278.2746,150786.9656,,308,BK05,Screen,0,,,0,N,"Nearest Polyline, no name check",n/a,401,1,412,4.38914E-05,0.942459524,412,1,,412,0,N,"Nearest Polyline, no name check",n/a,65.78598785,62.00062943,1.271066546,60.72956288
195,195,,,,,,332917,155818,,,AxeBrueIDB_structures+N,1,299,0.337366451,332917.2871,155818.1772,,91,LY03,Penstock,0,,,0,N,"Nearest Polyline, no name check",n/a,189,1,195,1.50087E-05,0.041662171,195,1,,195,0,N,"Nearest Polyline, no name check",n/a,1441.450684,60.05397797,0,60.05397797
345,345,,,,,,338812,148135,,,AxeBrueIDB_structures+N,1,141,2.696295241,338814.5783,148135.7889,,241,W06,Penstock,0,,,0,N,"Nearest Polyline, no name check",n/a,334,1,345,2.5832E-06,0.824531734,345,1,,345,0,N,"Nearest Polyline, no name check",n/a,1098.014038,905.3473511,845.9026489,59.44470215
367,367,,,,,,341342,144434,,,AxeBrueIDB_structures+N,1,419,87.80509735,341389.4426,144507.8846,,263,W28,Culvert,0,,,0,N,"Nearest Polyline, no name check",n/a,356,3,367,4.03626E-06,0.310632765,367,1,,367,0,N,"Nearest Polyline, no name check",n/a,1226.173462,380.8896179,322.0222473,58.86737061
250,250,,,,,,349868,141200,,,AxeBrueIDB_structures+N,1,49,6.576426386,349874.483,141198.8953,,146,UB02,Flap valve,0,,,0,N,"Nearest Polyline, no name check",n/a,242,1,250,2.03056E-05,0.018509522,250,1,,250,0,N,"Nearest Polyline, no name check",n/a,3663.168213,1223.792236,1166.01123,57.78100586
143,143,,,,,,338396,142719,,,AxeBrueIDB_structures+N,1,487,58.57471249,338407.974,142776.3378,,39,C08,Tilting Weir,0,,,0,N,"Nearest Polyline, no name check",n/a,141,4,143,2.59666E-05,0.736805856,143,2,,143,0,N,"Nearest Polyline, no name check",n/a,14200.18359,13916.58301,13863.39648,53.18652341
351,351,,,,,,341533,145439,,,AxeBrueIDB_structures+N,1,342,10.2414528,341542.9885,145436.7381,,247,W12,Tilting Weir,0,,,0,N,"Nearest Polyline, no name check",n/a,340,1,351,5.03591E-05,0.253933907,351,1,,351,0,N,"Nearest Polyline, no name check",n/a,209.0871277,53.09430695,0,53.09430695
144,144,,,,,,339989,142353,,,AxeBrueIDB_structures+N,1,41,1.131876879,339987.9045,142353.2845,,40,C09,Tilting Weir,0,,,0,N,"Nearest Polyline, no name check",n/a,142,1,144,3.74473E-05,0.046148453,144,1,,144,0,N,"Nearest Polyline, no name check",n/a,1143.008423,52.74811172,0,52.74811172
342,342,,,,,,339943,145457,,,AxeBrueIDB_structures+N,1,406,4.275462919,339938.7359,145457.312,,238,W03,Penstock,1,,,0,N,"Nearest Polyline, no name check",n/a,331,1,342,4.29687E-05,0.074986167,342,1,,342,0,N,"Nearest Polyline, no name check",n/a,661.9604492,49.63787079,0,49.63787079
117,117,,,,,,331391,150074,,,AxeBrueIDB_structures+N,1,132,0.570917752,331391.5585,150073.8816,,13,B11,Screen,0,,,0,N,"Nearest Polyline, no name check",n/a,115,1,117,5.49106E-06,0.736148238,117,1,,117,0,N,"Nearest Polyline, no name check",n/a,58.89195633,43.35321045,0,43.35321045
313,313,,,,,,347194,142785,,,AxeBrueIDB_structures+N,1,254,1.847793432,347192.2382,142784.4429,,209,UB65,Penstock,2,,,0,N,"Nearest Polyline, no name check",n/a,303,1,313,1.10704E-05,0.990275562,313,1,,313,0,N,"Nearest Polyline, no name check",n/a,40.79008865,40.3934288,0,40.3934288
395,395,,,,,,340142,145364,,,AxeBrueIDB_structures+N,1,406,7.572200832,340145.0465,145370.9323,,291,XW12,Culvert,0,,,0,N,"Nearest Polyline, no name check",n/a,384,1,395,1.84838E-05,0.266039699,395,1,,395,0,N,"Nearest Polyline, no name check",n/a,995.4067383,264.817688,227.1837921,37.63389587
146,146,,,,,,336650,142003,,,AxeBrueIDB_structures+N,1,326,3.608491323,336649.2097,141999.4791,,42,C11,Penstock,0,,,0.066,N,"Nearest Polyline, no name check",n/a,144,1,146,5.48251E-06,0.920981944,146,1,,146,0,N,"Nearest Polyline, no name check",n/a,1438.789673,1325.099365,1288.611328,36.4880371
136,136,,,,,,333012,156652,,,AxeBrueIDB_structures+N,1,211,0.744961169,333011.2753,156651.8273,,32,BL06,Tilting Weir,0,,,0,N,"Nearest Polyline, no name check",n/a,134,1,136,3.23736E-05,0.962511003,136,1,,136,0,N,"Nearest Polyline, no name check",n/a,37.15924835,35.76618576,0,35.76618576
388,388,,,,,,340995,145716,,,AxeBrueIDB_structures+N,1,400,9.328140494,340996.9539,145725.1212,,284,XW05,Culvert,0,,,0,N,"Nearest Polyline, no name check",n/a,377,3,388,1.02085E-05,0.705288768,388,1,,388,0,N,"Nearest Polyline, no name check",n/a,1065.987061,825.1454468,790.7123413,34.43310547
239,239,,,,,,344851,149267,,,AxeBrueIDB_structures+N,1,274,0.305975855,344851.1163,149266.717,,135,UA19,Valve (Inlet),0,,,0,N,"Nearest Polyline, no name check",n/a,231,1,239,1.06789E-05,0.84546268,239,1,,239,0,N,"Nearest Polyline, no name check",n/a,40.51413727,34.2531929,0,34.2531929
147,147,,,,,,341044,141073,,,AxeBrueIDB_structures+N,1,286,0.592102492,341044.5819,141072.8906,,43,C12,Tilting Weir,0,,,0,N,"Nearest Polyline, no name check",n/a,145,8,147,7.93118E-06,0.525432885,147,1,,147,0,N,"Nearest Polyline, no name check",n/a,20225.53711,19429.66602,19397.02148,32.64453122
355,355,,,,,,340177,145999,,,AxeBrueIDB_structures+N,1,400,7.433497847,340173.906,145992.241,,251,W16,Culvert,0,,,0,N,"Nearest Polyline, no name check",n/a,344,2,355,4.3422E-05,0.755458653,355,1,,355,0,N,"Nearest Polyline, no name check",n/a,632.5648804,477.8766479,445.4187927,32.45785522
242,242,,,,,,342375,152373,,,AxeBrueIDB_structures+N,1,346,0.61586234,342375.5487,152373.2796,,138,UA22,Penstock,0,,,4.578999996,N,"Nearest Polyline, no name check",n/a,234,1,242,1.7743E-05,0.019777123,242,1,,242,0,N,"Nearest Polyline, no name check",n/a,1527.49231,30.20939445,0,30.20939445
400,400,,,,,,340788,145069,,,AxeBrueIDB_structures+N,1,406,0.149357974,340787.9454,145068.861,,296,XW17,Culvert,0,,,0,N,"Nearest Polyline, no name check",n/a,389,1,400,1.88939E-05,0.037410412,400,1,,400,0,N,"Nearest Polyline, no name check",n/a,797.7359619,29.84364891,0,29.84364891
184,184,,,,,,336103,144896,,,AxeBrueIDB_structures+N,1,333,0.436969335,336103.4305,144895.9249,,80,H31,Tilting Weir,0,,,0,N,"Nearest Polyline, no name check",n/a,179,1,184,3.21051E-05,0.08135362,184,1,,184,0,N,"Nearest Polyline, no name check",n/a,468.3076782,38.09852219,8.588189125,29.51033306
297,297,,,,,,355001,141252,,,AxeBrueIDB_structures+N,1,164,252.9455085,354753.8478,141198.1741,,193,UB49,Flap valve,0,,,0,N,"Nearest Polyline, no name check",n/a,288,1,297,1.42025E-05,0.49284029,297,1,,297,0,N,"Nearest Polyline, no name check",n/a,31409.40234,31075.82422,31046.49609,29.32812495
348,348,,,,,,341507,145362,,,AxeBrueIDB_structures+N,1,342,3.179121769,341503.8891,145362.6552,,244,W09,Tilting Weir,0,,,0,N,"Nearest Polyline, no name check",n/a,337,1,348,2.68355E-05,0.134461299,348,1,,348,0,N,"Nearest Polyline, no name check",n/a,215.6207581,28.99264717,0,28.99264717
349,349,,,,,,340057,145392,,,AxeBrueIDB_structures+N,1,406,3.672607615,340055.5443,145388.6282,,245,W10,Tilting Weir,0,,,0,N,"Nearest Polyline, no name check",n/a,338,1,349,6.94975E-06,0.120765813,349,1,,349,0,N,"Nearest Polyline, no name check",n/a,202.1776581,24.41614151,0,24.41614151
396,396,,,,,,340236,145325,,,AxeBrueIDB_structures+N,1,406,5.457414007,340238.1957,145329.9962,,292,XW13,Culvert,1,,,0,N,"Nearest Polyline, no name check",n/a,385,3,396,2.33373E-05,0.368256629,396,1,,396,0,N,"Nearest Polyline, no name check",n/a,995.4067383,366.565094,345.8821716,20.68292236
74,74,Tealham RWLA SP1,EA,EA,Brue Inlet,Culvert & penstock,340890,144350,51.195297,-2.8473068,North Drain,1,307,2.696189684,340892.6873,144350.2185,300mm culvert with Penstock valve mounted midway along the culvert,,,,,,,1.264999986,N,"Nearest Polyline, no name check",n/a,74,1,74,4.97576E-05,0.028319879,74,1,,74,0,N,"Nearest Polyline, no name check",n/a,729.3270874,20.65447235,0,20.65447235
119,119,,,,,,337901,154873,,,AxeBrueIDB_structures+N,1,135,0.007246647,337901.0067,154872.9973,,15,BA02,Penstock,0,,,0,N,"Nearest Polyline, no name check",n/a,117,1,119,2.315E-05,0.006702402,119,1,,119,0,N,"Nearest Polyline, no name check",n/a,2807.754639,18.81866646,0,18.81866646
276,276,,,,,,347991,142016,,,AxeBrueIDB_structures+N,1,410,0.266658534,347990.7371,142015.9556,,172,UB27,Tilting Weir,1,,,0,N,"Nearest Polyline, no name check",n/a,267,1,276,3.56375E-05,0.0517301,276,1,,276,0,N,"Nearest Polyline, no name check",n/a,362.3366394,18.74371719,0,18.74371719
383,383,,,,,,340170,140849,,,AxeBrueIDB_structures+N,1,355,1.957671844,340168.1288,140849.5753,,279,XC16,Culvert,0,,,0,N,"Nearest Polyline, no name check",n/a,372,2,383,3.05255E-05,0.031412881,383,1,,383,0,N,"Nearest Polyline, no name check",n/a,584.6217651,18.36466026,0,18.36466026
199,199,,,,,,335947,146619,,,AxeBrueIDB_structures+N,1,425,0.013532531,335947.0093,146618.9902,,95,M03,Tilting Weir,0,,,0,N,"Nearest Polyline, no name check",n/a,193,1,199,2.21774E-05,0.990344346,199,1,,199,0,N,"Nearest Polyline, no name check",n/a,18.11584282,17.94092178,0,17.94092178
95,95,Oak Drove Outfall,UB IDB,UB IDB,Oak Drove Rhyne,Penning hatch,346340,144770,51.199612,-2.7693824,North Drain,1,374,4.944753278,346344.7444,144768.6067,Operated by local horticultural site for water supply,,,,,,,0,N,"Nearest Polyline, no name check",n/a,93,1,95,3.16257E-06,0.026761785,95,1,,95,0,N,"Nearest Polyline, no name check",n/a,652.2791138,17.45613861,0,17.45613861
125,125,,,,,,331748,155350,,,AxeBrueIDB_structures+N,1,66,0.57569777,331747.7621,155349.4757,,21,BB04,Tilting Weir,0,,,0,N,"Nearest Polyline, no name check",n/a,123,1,125,5.12211E-05,0.019613067,125,1,,125,0,N,"Nearest Polyline, no name check",n/a,777.4360962,15.24788761,0,15.24788761
188,188,,,,,,336241,143295,,,AxeBrueIDB_structures+N,1,1051,101.3402727,336213.5894,143197.4371,,84,H36,Tilting Weir,0,,,0,N,"Nearest Polyline, no name check",n/a,182,2,188,4.72592E-05,0.807185769,188,1,,188,0,N,"Nearest Polyline, no name check",n/a,12089.15723,11676.3877,11661.19043,15.19726561
224,224,,,,,,346409,147964,,,AxeBrueIDB_structures+N,1,204,7.439786476,346404.2934,147958.2382,,120,UA04,Valve (Inlet),0,,,0,N,"Nearest Polyline, no name check",n/a,216,1,224,0,0.033502094,224,1,,224,0,N,"Nearest Polyline, no name check",n/a,440.9344482,14.77223492,0,14.77223492
132,132,,,,,,331628,150629,,,AxeBrueIDB_structures+N,1,6,0.42464533,331628.295,150629.3054,,28,BK02,Penstock,0,,,0,N,"Nearest Polyline, no name check",n/a,130,1,132,3.47316E-05,0.007414418,132,1,,132,0,N,"Nearest Polyline, no name check",n/a,1956.447998,14.50590038,0,14.50590038
